movie_title,title_year,director_name,gross,budget,content_rating,country,duration,actor_1_facebook_likes,genres,f_adj_gross,adj_budget,dir_adj_av_gross,profit
Sicario ,2015.0,Denis Villeneuve,46875468.0,30000000.0,4,USA,121.0,455.0,Action|Crime|Drama|Mystery|Thriller,47466800.5756805,30378449.070000004,55137290.11475418,1
Southpaw ,2015.0,Antoine Fuqua,52418902.0,30000000.0,4,USA,124.0,15000.0,Drama|Sport,53080164.82374404,30378449.070000004,66322811.19560038,1
Drag Me to Hell ,2009.0,Sam Raimi,42057340.0,30000000.0,3,USA,99.0,2000.0,Horror|Thriller,47050350.3943408,33561573.6,221808826.42034203,1
The Age of Adaline ,2015.0,Lee Toland Krieger,42478175.0,25000000.0,3,USA,112.0,11000.0,Drama|Fantasy|Romance,43014035.86080158,25315374.225000005,43014035.86080158,1
Secondhand Lions ,2003.0,Tim McCanlies,41407470.0,30000000.0,2,USA,111.0,3000.0,Comedy|Drama|Family,54011993.88783978,39132065.22,54011993.88783978,1
Step Up 3D ,2010.0,Jon M. Chu,42385520.0,30000000.0,3,USA,107.0,2000.0,Drama|Music|Romance,46652062.08345688,33019811.070000004,76022444.78784326,1
Blue Crush ,2002.0,John Stockwell,40118420.0,30000000.0,3,USA,104.0,585.0,Drama|Romance|Sport,53523190.56312624,40023902.16,33055722.13118073,1
Stranger Than Fiction ,2006.0,Marc Forster,40137776.0,38000000.0,3,USA,113.0,8000.0,Comedy|Drama|Fantasy|Romance,47785057.64179415,45239980.172,63855734.95060263,1
30 Days of Night ,2007.0,David Slade,39568996.0,32000000.0,4,USA,113.0,430.0,Horror,45803775.11161988,37042152.992,125938790.05023676,1
The Cabin in the Woods ,2012.0,Drew Goddard,42043633.0,30000000.0,4,USA,95.0,26000.0,Fantasy|Horror|Mystery|Thriller,43951793.87870052,31361557.56,43951793.87870052,1
Meet the Spartans ,2008.0,Jason Friedberg,38232624.0,30000000.0,3,USA,86.0,869.0,Comedy,42620585.62095092,33443102.64,36192297.565503895,1
Midnight Run ,1988.0,Martin Brest,38413606.0,30000000.0,4,USA,126.0,22000.0,Action|Comedy|Crime|Thriller,77934484.99963573,60864750.63,173324325.32622123,1
The Running Man ,1987.0,Paul Michael Glaser,38122105.0,27000000.0,4,USA,101.0,581.0,Action|Crime|Sci-Fi|Thriller,80543014.28859891,57044630.295,80543014.28859891,1
Little Shop of Horrors ,1986.0,Frank Oz,38747385.0,25000000.0,3,USA,102.0,13000.0,Comedy|Horror|Musical|Sci-Fi,84851823.67528227,54746806.575,73401931.70391959,1
Hanna ,2011.0,Joe Wright,40247512.0,30000000.0,3,USA,111.0,157.0,Action|Drama|Thriller,42943919.94559022,32009869.29000001,39174909.02037543,1
Mortal Kombat: Annihilation ,1997.0,John R. Leonetti,35927406.0,30000000.0,3,USA,95.0,663.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,53725462.38931565,44861682.24,69576601.91690122,1
Larry Crowne ,2011.0,Tom Hanks,35565975.0,30000000.0,3,USA,98.0,15000.0,Comedy|Drama|Romance,37948740.36404693,32009869.29000001,38715011.41066176,1
Carrie ,2013.0,Kimberly Peirce,35266619.0,30000000.0,4,USA,100.0,17000.0,Drama|Fantasy|Horror,36333882.322411016,30907881.18,21704731.386773665,1
Take the Lead ,2006.0,Liz Friedlander,34703228.0,30000000.0,3,USA,118.0,1000.0,Drama|Music,41315088.06906303,35715773.82,41315088.06906303,1
Gridiron Gang ,2006.0,Phil Joanou,38432823.0,30000000.0,3,USA,125.0,12000.0,Crime|Drama|Sport,45755267.11773647,35715773.82,45755267.11773647,1
What's the Worst That Could Happen? ,2001.0,Sam Weisman,32095318.0,45000000.0,3,USA,94.0,1000.0,Comedy|Crime,43496314.36553609,60985036.71,67917612.21078984,0
9 ,2009.0,Shane Acker,31743332.0,30000000.0,3,USA,79.0,940.0,Action|Adventure|Animation|Drama|Mystery|Sci-Fi|Thriller,35511872.44090784,33561573.6,35511872.44090784,1
Side Effects ,2013.0,Steven Soderbergh,32154410.0,30000000.0,4,USA,106.0,17000.0,Crime|Drama|Thriller,33127489.45643346,30907881.18,90997306.1242182,1
Winnie the Pooh ,2011.0,Stephen J. Anderson,26687172.0,30000000.0,0,USA,63.0,759.0,Adventure|Animation|Comedy|Family|Musical,28475096.247991607,32009869.29000001,28475096.247991607,0
Dumb and Dumberer: When Harry Met Lloyd ,2003.0,Troy Miller,26096584.0,19000000.0,3,USA,85.0,577.0,Comedy,34040440.90357362,24783641.306,34040440.90357362,1
Bulworth ,1998.0,Warren Beatty,26525834.0,30000000.0,4,USA,108.0,631.0,Comedy|Drama|Romance,39058070.05832599,44173619.64,114778964.75871848,0
Get on Up ,2014.0,Tate Taylor,30513940.0,30000000.0,3,USA,139.0,521.0,Biography|Drama|Music,30935417.48843674,30414378.63,106005269.70509708,1
One True Thing ,1998.0,Carl Franklin,23209440.0,30000000.0,4,USA,127.0,11000.0,Drama,34174832.48724672,44173619.64,47651935.49337994,0
Virtuosity ,1995.0,Brett Leonard,24048000.0,30000000.0,4,USA,106.0,18000.0,Action|Crime|Sci-Fi|Thriller,37872444.084768,47246062.98,37872444.084768,0
My Super Ex-Girlfriend ,2006.0,Ivan Reitman,22526144.0,30000000.0,3,USA,95.0,973.0,Comedy|Romance|Sci-Fi,26817955.471358337,35715773.82,121277207.06516545,0
Deliver Us from Evil ,2014.0,Scott Derrickson,30523568.0,30000000.0,4,USA,118.0,2000.0,Horror|Mystery|Thriller,30945178.47635173,30414378.63,65478587.04514012,1
Sanctum ,2011.0,Alister Grierson,23070045.0,30000000.0,4,USA,108.0,2000.0,Adventure|Drama|Thriller,24615637.49881393,32009869.29000001,24615637.49881393,0
Little Black Book ,2004.0,Nick Hurran,20422207.0,35000000.0,3,USA,105.0,1000.0,Comedy|Drama|Romance,25947770.78366646,44469825.295,25947770.78366646,0
The Five-Year Engagement ,2012.0,Nicholas Stoller,28644770.0,30000000.0,4,USA,131.0,2000.0,Comedy|Romance,29944820.10493204,31361557.56,76864851.91125575,0
Mr 3000 ,2004.0,Charles Stone III,21800302.0,30000000.0,3,USA,104.0,1000.0,Comedy|Drama|Romance|Sport,27698732.03766397,38116993.11,51470607.98369581,0
The Next Three Days ,2010.0,Paul Haggis,21129348.0,35000000.0,3,USA,133.0,10000.0,Crime|Drama|Romance|Thriller,23256235.96640941,38523112.91500001,23256235.96640941,0
Ultraviolet ,2006.0,Kurt Wimmer,18500966.0,30000000.0,3,USA,94.0,14000.0,Action|Horror|Sci-Fi|Thriller,22025877.236917004,35715773.82,11806758.01846915,0
Assault on Precinct 13 ,2005.0,Jean-François Richet,19976073.0,20000000.0,4,USA,109.0,954.0,Action|Crime|Drama|Thriller,24549192.435431197,24578597.04,24549192.435431197,0
The Replacement Killers ,1998.0,Antoine Fuqua,18967571.0,30000000.0,4,USA,96.0,978.0,Action|Crime|Thriller,27928875.56162315,44173619.64,66322811.19560038,0
Fled ,1996.0,Kevin Hooks,17100000.0,25000000.0,4,USA,105.0,4000.0,Action|Adventure|Crime|Drama|Romance,26157877.6266,38242511.15,26157877.6266,0
Eight Legged Freaks ,2002.0,Ellory Elkayem,17266505.0,30000000.0,3,USA,99.0,19000.0,Action|Comedy|Horror,23035763.55883836,40023902.16,23035763.55883836,0
Love & Other Drugs ,2010.0,Edward Zwick,32357532.0,30000000.0,4,USA,112.0,15000.0,Comedy|Drama|Romance,35614653.11104931,33019811.070000004,81770153.47212312,1
88 Minutes ,2007.0,Jon Avnet,16930884.0,30000000.0,4,USA,108.0,14000.0,Crime|Drama|Mystery|Thriller,19598637.356806405,34727018.43,47453145.40964007,0
North Country ,2005.0,Niki Caro,18324242.0,35000000.0,4,USA,126.0,10000.0,Drama,22519208.009072185,43012544.82,33774896.329872265,0
The Whole Ten Yards ,2004.0,Howard Deutch,16323969.0,40000000.0,3,USA,98.0,13000.0,Comedy|Crime|Thriller,20740687.130028453,50822657.48,34814837.3198263,0
Howard the Duck ,1986.0,Willard Huyck,16295774.0,35000000.0,2,USA,110.0,1000.0,Action|Adventure|Comedy|Romance|Sci-Fi,35685663.48671657,76645529.20500001,35685663.48671657,0
Pride and Glory ,2008.0,Gavin O'Connor,15709385.0,30000000.0,4,USA,130.0,1000.0,Crime|Drama|Thriller,17512352.49887588,33443102.64,23445000.411174506,0
The Cave ,2005.0,Bruce Hunt,14888028.0,30000000.0,3,USA,93.0,849.0,Adventure|Horror|Thriller,18296342.046611857,36867895.56,18296342.046611857,0
Alex & Emma ,2003.0,Rob Reiner,14208384.0,30000000.0,3,USA,96.0,372.0,Comedy|Romance,18533446.978626814,39132065.22,82407719.00923735,0
Wicker Park ,2004.0,Paul McGuigan,12831121.0,30000000.0,3,USA,114.0,489.0,Drama|Mystery|Romance|Thriller,16302791.691685878,38116993.11,11074571.727445897,0
Fright Night ,2011.0,Craig Gillespie,18298649.0,30000000.0,4,USA,106.0,596.0,Comedy|Horror,19524578.755786307,32009869.29000001,21121049.849490527,0
The New World ,2005.0,Terrence Malick,12712093.0,30000000.0,3,USA,150.0,23000.0,Biography|Drama|History|Romance,15622270.569100235,36867895.56,27797738.605104066,0
Wing Commander ,1999.0,Chris Roberts,11576087.0,30000000.0,3,USA,100.0,811.0,Action|Adventure|Sci-Fi,16676930.623234184,43219087.65,16676930.623234184,0
In Dreams ,1999.0,Neil Jordan,11900000.0,30000000.0,4,USA,100.0,21000.0,Drama|Fantasy|Thriller,17143571.4345,43219087.65,69350077.39564733,0
Dragonball: Evolution ,2009.0,James Wong,9353573.0,45000000.0,2,USA,100.0,473.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,10464020.95541576,50342360.4,48086044.72672624,0
The Last Stand ,2013.0,Jee-woon Kim,12026670.0,45000000.0,4,USA,107.0,971.0,Action|Crime|Thriller,12390629.57836902,46361821.77,12390629.57836902,0
Godsend ,2004.0,Nick Hamm,14334645.0,25000000.0,3,USA,102.0,22000.0,Drama|Horror|Sci-Fi|Thriller,18213118.823309865,31764160.925,18213118.823309865,0
Chasing Liberty ,2004.0,Andy Cadiff,12189514.0,23000000.0,3,USA,101.0,448.0,Comedy|Romance,15487587.37174162,29223028.05100001,15487587.37174162,0
Hoodwinked Too! Hood vs. Evil ,2011.0,Mike Disa,10134754.0,30000000.0,2,USA,86.0,1000.0,Animation|Comedy|Family,10813738.360876823,32009869.29000001,10813738.360876823,0
An Unfinished Life ,2005.0,Lasse Hallström,8535575.0,30000000.0,3,USA,108.0,11000.0,Drama,10489622.9214849,36867895.56,38036976.3179424,0
Runner Runner ,2013.0,Brad Furman,19316646.0,30000000.0,4,USA,88.0,3000.0,Crime|Thriller,19901219.97880408,30907881.18,40883821.457356855,0
Antitrust ,2001.0,Peter Howitt,10965209.0,30000000.0,3,USA,109.0,779.0,Action|Crime|Drama|Thriller,14860303.853284946,40656691.14,14860303.853284946,0
Glory ,1989.0,Edward Zwick,26830000.0,18000000.0,4,USA,122.0,18000.0,Drama|History|War,51931195.96428,34840161.287999995,81770153.47212312,1
Dead Man Down ,2013.0,Niels Arden Oplev,10880926.0,30000000.0,4,USA,118.0,3000.0,Action|Crime|Drama|Thriller,11210212.264545755,30907881.18,11210212.264545755,0
The Merchant of Venice ,2004.0,Michael Radford,3752725.0,18000000.0,4,USA,131.0,14000.0,Drama|Romance,4768086.432290825,22870195.866,4768086.432290825,0
DOA: Dead or Alive ,2006.0,Corey Yuen,480314.0,21000000.0,3,USA,87.0,826.0,Action|Adventure,571826.206219316,25001041.674,571826.206219316,0
The Assassination of Jesse James by the Coward Robert Ford ,2007.0,Andrew Dominik,3904982.0,30000000.0,4,USA,160.0,11000.0,Biography|Crime|Drama|History|Western,4520279.396093942,34727018.43,10068420.08003179,0
Machine Gun Preacher ,2011.0,Marc Forster,537580.0,30000000.0,4,USA,129.0,18000.0,Action|Biography|Crime|Drama,573595.51776394,32009869.29000001,63855734.95060263,0
Pitch Perfect 2 ,2015.0,Elizabeth Banks,183436380.0,29000000.0,3,USA,115.0,10000.0,Comedy|Music,185750424.24717224,29365834.101000004,97423188.87414327,1
Walk the Line ,2005.0,James Mangold,119518352.0,28000000.0,3,USA,153.0,523.0,Biography|Drama|Music|Romance,146879670.63464388,34410035.856,83656730.17297576,1
Keeping the Faith ,2000.0,Edward Norton,37036404.0,30000000.0,3,USA,128.0,955.0,Comedy|Drama|Romance,51620832.31128318,41813588.85,51620832.31128318,1
Frost/Nixon ,2008.0,Ron Howard,18593156.0,35000000.0,4,USA,122.0,2000.0,Drama,20727094.15031773,39016953.08,154049902.47102037,0
The Boss ,2016.0,Ben Falcone,63034755.0,29000000.0,4,USA,99.0,22000.0,Comedy,63034755.0,29000000.0,74360163.62131712,1
Mumford ,1999.0,Lawrence Kasdan,4554569.0,28000000.0,4,USA,112.0,11000.0,Comedy|Drama,6561477.227299095,40337815.14,41281868.76349293,0
The Jacket ,2005.0,John Maybury,6301131.0,29000000.0,4,USA,94.0,1000.0,Drama|Mystery|Sci-Fi|Thriller,7743647.987262612,35638965.708000004,7743647.987262612,0
Aladdin ,1992.0,Ron Clements,217350219.0,28000000.0,0,USA,90.0,49000.0,Adventure|Animation|Comedy|Family|Fantasy|Musical|Romance,371819145.21501136,47899358.52800001,179814077.267179,1
Straight Outta Compton ,2015.0,F. Gary Gray,161029270.0,28000000.0,4,USA,167.0,559.0,Biography|Crime|Drama|History|Music,163060649.24914265,28353219.13200001,83623422.0313211,1
Indiana Jones and the Temple of Doom ,1984.0,Steven Spielberg,179870271.0,28000000.0,2,USA,118.0,11000.0,Action|Adventure,415502057.2613584,64680269.50000001,337331009.3679546,1
The Rugrats Movie ,1998.0,Igor Kovalyov,100491683.0,24000000.0,0,USA,83.0,971.0,Adventure|Animation|Comedy|Drama|Family|Musical,147969379.39418182,35338895.712,147969379.39418182,1
Along Came a Spider ,2001.0,Lee Tamahori,74058698.0,60000000.0,4,USA,104.0,11000.0,Crime|Drama|Thriller,100366053.69388454,81313382.28,66210062.66781663,1
Once Upon a Time in Mexico ,2003.0,Robert Rodriguez,55845943.0,29000000.0,4,USA,102.0,40000.0,Action|Crime|Thriller,72845569.45828009,37827663.046,64115622.62053653,1
Die Hard ,1988.0,John McTiernan,81350242.0,28000000.0,4,USA,131.0,25000.0,Action|Thriller,165045406.43400508,56807100.58799999,111778778.15916765,1
The Big Short ,2015.0,Adam McKay,70235322.0,28000000.0,4,USA,130.0,33000.0,Biography|Comedy|Drama|History,71121338.40973502,28353219.13200001,99989362.07523909,1
Taking Woodstock ,2009.0,Ang Lee,7443007.0,30000000.0,4,USA,120.0,579.0,Comedy|Drama|Music,8326634.2411938375,33561573.6,70460823.81476358,0
Miracle ,2004.0,Gavin O'Connor,64371181.0,28000000.0,2,USA,135.0,639.0,Biography|Drama|History|Sport,81787862.0886521,35575860.236,23445000.411174506,1
Dawn of the Dead ,2004.0,Zack Snyder,58885635.0,26000000.0,4,USA,110.0,3000.0,Action|Horror|Thriller,74818111.4524325,33034727.362,167996332.5295227,1
The Royal Tenenbaums ,2001.0,Wes Anderson,52353636.0,21000000.0,4,USA,110.0,13000.0,Comedy|Drama,70950853.63026617,28459683.798,37024659.310311936,1
Identity ,2003.0,James Mangold,51475962.0,30000000.0,4,USA,91.0,1000.0,Mystery|Thriller,67145356.74154139,39132065.22,83656730.17297576,1
Last Vegas ,2013.0,Jon Turteltaub,63910583.0,28000000.0,3,USA,105.0,22000.0,Comedy|Romance,65844690.1836176,28847355.768000007,110833981.90292944,1
Serendipity ,2001.0,Peter Chelsom,49968653.0,28000000.0,3,USA,82.0,11.0,Comedy|Romance,67718669.72342782,37946245.064,76760683.20263927,1
Safe Haven ,2013.0,Lasse Hallström,71346930.0,28000000.0,3,USA,115.0,576.0,Drama|Romance|Thriller,73506081.16659258,28847355.768000007,38036976.3179424,1
Hocus Pocus ,1993.0,Kenny Ortega,39514713.0,28000000.0,2,USA,96.0,580.0,Comedy|Family|Fantasy,65632707.72580776,46507128.024,82318668.54390931,1
No Reservations ,2007.0,Scott Hicks,43097652.0,28000000.0,2,USA,104.0,943.0,Comedy|Drama|Romance,49888431.84312421,32411883.868,41641501.152068906,1
Dracula 2000 ,2000.0,Patrick Lussier,33000377.0,28000000.0,4,USA,99.0,18000.0,Action|Fantasy|Horror|Thriller,45995473.19243322,39026016.26,38354895.91105136,1
"Alexander and the Terrible, Horrible, No Good, Very Bad Day ",2014.0,Miguel Arteta,66950483.0,28000000.0,2,USA,81.0,35000.0,Comedy|Family,67875244.64744595,28386753.388,26283476.235169467,1
Blade Runner ,1982.0,Ridley Scott,27000000.0,28000000.0,4,USA,117.0,11000.0,Sci-Fi|Thriller,67153056.993,69640207.25199999,100752892.79883356,0
Rob Roy ,1995.0,Michael Caton-Jones,31600000.0,28000000.0,4,USA,139.0,14000.0,Adventure|Biography,49765853.0056,44096325.448,53936094.48371346,1
3 Days to Kill ,2014.0,McG,30688364.0,28000000.0,3,USA,123.0,933.0,Action|Drama|Thriller,31112250.741042044,28386753.388,97727362.11963612,1
We Own the Night ,2007.0,James Gray,28563179.0,21000000.0,4,USA,117.0,3000.0,Crime|Drama|Thriller,33063801.451746296,24308912.901,9962187.700576682,1
Lost Souls ,2000.0,Janusz Kaminski,16779636.0,28000000.0,4,USA,97.0,497.0,Drama|Horror|Thriller,23387226.69188862,39026016.26,23387226.69188862,0
Just My Luck ,2006.0,Donald Petrie,17324744.0,28000000.0,3,USA,103.0,806.0,Comedy|Fantasy|Romance,20625554.606446736,33334722.232,59535037.38844518,0
The Spy Next Door ,2010.0,Brian Levant,24268828.0,28000000.0,2,USA,94.0,1000.0,Action|Comedy|Family,26711737.18167753,30818490.332,96196961.29739732,0
A Simple Wish ,1997.0,Michael Ritchie,8119205.0,28000000.0,2,USA,89.0,1000.0,Comedy|Family|Fantasy,12141373.15838064,41870903.424,93466229.74228103,0
Ghosts of Mars ,2001.0,John Carpenter,8434601.0,28000000.0,4,USA,98.0,26000.0,Action|Horror|Sci-Fi,11430765.59153784,37946245.064,47209706.95532428,0
Our Brand Is Crisis ,2015.0,David Gordon Green,6998324.0,28000000.0,4,USA,107.0,1000.0,Comedy|Drama,7086607.640311957,28353219.13200001,25710507.879866377,0
Pride and Prejudice and Zombies ,2016.0,Burr Steers,10907291.0,28000000.0,3,USA,108.0,2000.0,Action|Horror|Romance,10907291.0,28000000.0,30797470.25194405,0
Kundun ,1997.0,Martin Scorsese,5532301.0,28000000.0,3,USA,134.0,2.0,Biography|Drama|History|War,8272944.317267807,41870903.424,77566292.75102802,0
Kick-Ass 2 ,2013.0,Jeff Wadlow,28751715.0,28000000.0,4,USA,103.0,17000.0,Action|Comedy|Crime,29621819.69804079,28847355.768000007,23221064.27555171,1
Knocked Up ,2007.0,Judd Apatow,148734225.0,30000000.0,4,USA,133.0,11000.0,Comedy|Romance,172169872.42489222,34727018.43,108743979.88995709,1
My Sister's Keeper ,2009.0,Nick Cassavetes,49185998.0,30000000.0,3,USA,109.0,673.0,Drama,55025316.39888176,33561573.6,58732709.42876574,1
"Welcome Home, Roscoe Jenkins ",2008.0,Malcolm D. Lee,42168445.0,35000000.0,3,USA,114.0,940.0,Comedy|Drama|Romance,47008121.14347316,39016953.08,50542227.13640887,1
Rendition ,2007.0,Gavin Hood,9664316.0,27500000.0,4,USA,122.0,24000.0,Drama|Thriller,11187095.994844796,31833100.2275,91982805.81716137,0
Star Trek VI: The Undiscovered Country ,1991.0,Nicholas Meyer,74888996.0,30000000.0,2,USA,110.0,12000.0,Action|Adventure|Sci-Fi|Thriller,131968487.01279916,52865638.77,164102321.22394958,1
Divine Secrets of the Ya-Ya Sisterhood ,2002.0,Callie Khouri,69586544.0,27000000.0,3,USA,116.0,1000.0,Drama,92837500.95695116,36021511.944,57939254.44345968,1
Kiss the Girls ,1997.0,Gary Fleder,60491560.0,27000000.0,4,USA,115.0,11000.0,Crime|Drama|Mystery|Thriller,90458438.09739648,40375514.016,34197624.13298482,1
The Blues Brothers ,1980.0,John Landis,54200000.0,27000000.0,4,USA,148.0,1000.0,Action|Comedy|Crime|Music,157908982.7372,78663146.382,249334924.97725,1
Joyful Noise ,2012.0,Todd Graff,30920167.0,25000000.0,3,USA,118.0,1000.0,Comedy|Music,32323486.571177084,26134631.3,19073401.655717626,1
Lake Placid ,1999.0,Steve Miner,31768374.0,27000000.0,4,USA,82.0,1000.0,Action|Comedy|Horror,45766671.34679937,38897178.885,40932744.76683806,1
The Right Stuff ,1983.0,Philip Kaufman,21500000.0,27000000.0,2,USA,193.0,2000.0,Adventure|Drama|History,51809387.554,65062951.812,51809387.554,0
The Newton Boys ,1998.0,Richard Linklater,10297897.0,27000000.0,3,USA,123.0,11000.0,Action|Crime|Drama|History|Western,15163179.505663235,39756257.676,20287441.823893152,0
Case 39 ,2009.0,Christian Alvart,13248477.0,27000000.0,4,USA,109.0,14000.0,Horror|Mystery|Thriller,14821324.53078024,30205416.24,14821324.53078024,0
Suspect Zero ,2004.0,E. Elias Merhige,8712564.0,27000000.0,4,USA,99.0,748.0,Crime|Drama|Mystery|Thriller,11069891.398614468,34305293.799,11069891.398614468,0
Martian Child ,2007.0,Menno Meyjes,7486906.0,27000000.0,2,USA,106.0,1000.0,Comedy|Drama|Family,8666597.421522586,31254316.586999997,8666597.421522586,0
Spy Kids: All the Time in the World in 4D ,2011.0,Robert Rodriguez,38536376.0,27000000.0,2,USA,89.0,2000.0,Action|Adventure|Comedy|Family|Sci-Fi,41118145.28900977,28808882.361,64115622.62053653,1
Money Monster ,2016.0,Jodie Foster,41008532.0,27000000.0,4,USA,98.0,8000.0,Crime|Drama|Thriller,41008532.0,27000000.0,23206650.57050688,1
Flawless ,1999.0,Joel Schumacher,4485485.0,15000000.0,4,USA,112.0,22000.0,Comedy|Crime|Drama,6461952.312258675,21609543.825,114227579.30784293,0
Mindhunters ,2004.0,Renny Harlin,4476235.0,27000000.0,4,USA,101.0,1000.0,Crime|Horror|Mystery|Thriller,5687353.955124695,34305293.799,59543182.57372673,0
What Just Happened ,2008.0,Barry Levinson,1089365.0,25000000.0,4,USA,104.0,22000.0,Comedy|Drama,1214391.51691412,27869252.2,85336976.39220119,0
Paul Blart: Mall Cop ,2009.0,Steve Carr,20819129.0,26000000.0,2,USA,91.0,567.0,Action|Comedy|Crime,23290757.67404648,29086697.12,97977002.4185876,0
Freaky Friday ,2003.0,Mark Waters,110222438.0,26000000.0,2,USA,97.0,2000.0,Comedy|Family|Fantasy|Music|Romance,143774387.75078022,33914456.524000004,79774408.51148821,1
The 40-Year-Old Virgin ,2005.0,Judd Apatow,109243478.0,26000000.0,4,USA,133.0,7000.0,Comedy|Romance,134252571.25050527,31952176.15200001,108743979.88995709,1
Shakespeare in Love ,1998.0,John Madden,100241322.0,25000000.0,4,USA,123.0,1000.0,Comedy|Drama|Romance,147600734.34129214,36811349.7,90941264.78528824,1
A Walk Among the Tombstones ,2014.0,Scott Frank,25977365.0,28000000.0,4,USA,114.0,14000.0,Crime|Drama|Mystery|Thriller,26336180.497323666,28386753.388,26336180.497323666,0
Kindergarten Cop ,1990.0,Ivan Reitman,91457688.0,26000000.0,3,USA,111.0,743.0,Action|Comedy|Crime,167947664.11971575,47744912.02,121277207.06516545,1
Pineapple Express ,2008.0,David Gordon Green,87341380.0,27000000.0,4,USA,117.0,11000.0,Action|Comedy|Crime,97365557.86864144,30098792.376,25710507.879866377,1
Ever After: A Cinderella Story ,1998.0,Andy Tennant,65703412.0,26000000.0,3,USA,121.0,1000.0,Comedy|Drama|Romance,96745251.02460706,38283803.688,115555805.0325812,1
Open Range ,2003.0,Kevin Costner,58328680.0,22000000.0,4,USA,139.0,3000.0,Drama|Romance|Western,76084056.99855033,28696847.828,146887871.24852726,1
Flatliners ,1990.0,Joel Schumacher,61490000.0,26000000.0,4,USA,115.0,8000.0,Drama|Horror|Sci-Fi|Thriller,112916716.9273,47744912.02,114227579.30784293,1
A Bridge Too Far ,1977.0,Richard Attenborough,50800000.0,26000000.0,2,USA,175.0,385.0,Drama|History|War,201163306.3848,102957597.756,201163306.3848,1
Red Eye ,2005.0,Wes Craven,57859105.0,26000000.0,3,USA,85.0,332.0,Mystery|Thriller,71104781.34450246,31952176.15200001,70686098.90112522,1
Final Destination 2 ,2003.0,David R. Ellis,46455802.0,26000000.0,4,USA,90.0,748.0,Horror|Thriller,60597049.12371354,33914456.524000004,48935235.89446806,1
Legion ,2010.0,Scott Stewart,40168080.0,26000000.0,4,USA,100.0,2000.0,Action|Fantasy|Horror,44211413.75482152,28617169.594,37650033.37427102,1
Pain & Gain ,2013.0,Michael Bay,49874933.0,26000000.0,4,USA,129.0,12000.0,Comedy|Crime|Drama,51384283.43414871,26786830.356,220567274.85714513,1
In Good Company ,2004.0,Paul Weitz,45489752.0,26000000.0,3,USA,109.0,19000.0,Comedy|Drama|Romance,57797752.11865362,33034727.362,68372184.30659772,1
Clockstoppers ,2002.0,Jonathan Frakes,36985501.0,26000000.0,2,USA,94.0,2000.0,Action|Adventure|Comedy|Sci-Fi|Thriller,49343469.11208607,34687381.872,97774126.06475575,1
Silverado ,1985.0,Lawrence Kasdan,33200000.0,26000000.0,3,USA,133.0,826.0,Action|Crime|Drama|Western,74055130.1056,57994981.408,41281868.76349293,1
Brothers ,2009.0,Jim Sheridan,28501651.0,26000000.0,4,USA,105.0,20000.0,Drama|Thriller,31885341.92526712,29086697.12,30889733.33616842,1
Agent Cody Banks 2: Destination London ,2004.0,Kevin Allen,23222861.0,26000000.0,2,USA,100.0,1000.0,Action|Adventure|Comedy|Family|Romance|Sci-Fi,29506187.75771625,33034727.362,29506187.75771625,0
New Year's Eve ,2011.0,Garry Marshall,54540525.0,56000000.0,3,USA,113.0,22000.0,Comedy|Romance,58194502.54193258,59751756.008,132959438.80186334,0
The Raven ,2012.0,James McTeigue,16005978.0,26000000.0,4,USA,110.0,771.0,Crime|Mystery|Thriller,16732413.345036454,27180016.552,48665638.66744733,0
Welcome to Mooseport ,2004.0,Donald Petrie,14469428.0,26000000.0,3,USA,110.0,826.0,Comedy|Romance,18384369.57938804,33034727.362,59535037.38844518,0
Blood and Wine ,1996.0,Bob Rafelson,1075288.0,22000000.0,4,USA,101.0,1000.0,Crime|Drama|Thriller,1644868.5331784482,33653409.812,1644868.5331784482,0
The Curse of the Jade Scorpion ,2001.0,Woody Allen,7496522.0,26000000.0,3,USA,103.0,11000.0,Comedy|Crime|Mystery|Romance,10159459.319273837,35235798.988000005,24868113.150525466,0
Flipper ,1996.0,Alan Shapiro,20047715.0,25530000.0,2,USA,95.0,442.0,Adventure|Family,30666998.57678089,39053252.38638,30666998.57678089,0
Self/less ,2015.0,Tarsem Singh,12276810.0,26000000.0,3,USA,117.0,16000.0,Action|Mystery|Sci-Fi|Thriller,12431681.577568892,26327989.194000002,63705614.47283334,0
The Passion of the Christ ,2004.0,Mel Gibson,499263.0,30000000.0,4,USA,120.0,260.0,Drama,634346.811035931,38116993.11,60081478.41837093,0
Mrs. Doubtfire ,1993.0,Chris Columbus,219200000.0,25000000.0,3,USA,125.0,49000.0,Comedy|Drama|Family|Romance,364084373.6736,41524221.45,217025732.17776117,1
Rain Man ,1988.0,Barry Levinson,172825435.0,25000000.0,4,USA,133.0,10000.0,Drama,350632566.79320914,50720625.525,85336976.39220119,1
Gran Torino ,2008.0,Clint Eastwood,148085755.0,33000000.0,4,USA,116.0,16000.0,Drama,165081570.13289645,36787412.904,94390633.99043016,1
W. ,2008.0,Oliver Stone,25517500.0,25100000.0,3,USA,129.0,2000.0,Biography|Drama|History,28446145.72054,27980729.2088,64661611.23262904,1
The Best of Me ,2014.0,Michael Hoffman,26761283.0,26000000.0,3,USA,118.0,775.0,Drama|Romance,27130926.459552746,26359128.146,22945031.34772057,1
